,salary,experience,gender
352,36204.85026393121,8.0929843412814,1.0
353,53957.2909046559,13.788781351781124,1.0
354,45432.73821057382,10.083071239257261,0.0
355,54026.05234741631,12.410260415593399,1.0
356,65705.77585569606,14.703195225722714,1.0
357,47738.342577166215,8.968199821301976,1.0
358,43548.61265818628,13.115271915395613,0.0
359,44931.32540334681,8.512132145240255,1.0
360,32068.972253967404,8.292134015361285,0.0
361,30142.520757233466,4.239681539794606,1.0
362,46310.623164174336,10.8934715789818,0.0
363,32534.499304792174,8.959093314869703,1.0
364,50806.60728858137,11.352843334363595,1.0
365,51903.77489900322,12.149537656977074,1.0
366,53861.09995563327,11.424159620307035,1.0
367,46057.103742349136,8.196494623641305,1.0
368,41643.35463523534,11.237684229212942,1.0
369,41812.83811667668,8.27767194308229,0.0
370,43764.95445533004,8.745792289901914,1.0
371,40937.09254712318,7.706360382839081,1.0
372,28658.715700963236,6.2794416345830495,0.0
373,49146.22587167287,12.593494238928367,0.0
374,45238.70403892836,7.994493004580617,1.0
375,64766.889150474795,13.714959609936436,1.0
376,38421.54953326454,7.650532731257165,1.0
377,61052.578977893354,16.093591393662614,1.0
378,39373.61281586192,9.446628630330933,1.0
379,40385.05591254377,7.725374886779052,1.0
380,57091.12482418551,10.622709032918587,1.0
381,44726.45298757631,11.975571655792724,1.0
382,42990.82832154361,8.736672246924979,1.0
383,59990.639449159615,12.245604490274454,1.0
384,37724.04666766555,7.005508286121814,1.0
385,45013.344372733314,13.943685473996847,0.0
386,34487.42958219042,10.119949161997607,1.0
387,67159.45208423483,17.13499620816696,1.0
388,40066.007704080825,6.7143169107047775,1.0
389,35294.72326419921,7.984008122820506,1.0
390,45398.376728348885,13.393992638674103,0.0
391,62454.500641371655,13.883574992387818,1.0
392,54801.00284813612,8.574753891387328,1.0
393,27070.51185069338,7.614239469898836,0.0
394,43459.10565100687,12.48088848937058,1.0
395,57335.81440170025,13.233586452800948,1.0
396,42300.67414900406,9.43903341517395,0.0
397,57409.778089969586,15.178622715224598,1.0
398,53886.32446960957,12.797766998226454,1.0
399,65113.39541075313,13.402761991279919,1.0
400,37757.86883698411,7.029433500866327,1.0
401,36491.1015709467,10.681893318162526,0.0
402,39069.59396446959,8.373063357915658,1.0
403,36174.77487551548,11.795358523218775,1.0
404,34294.88712965019,9.407708039231409,1.0
405,61399.57946963022,12.27693743195416,1.0
406,52793.1946727271,11.61723333668158,0.0
407,51916.26546337711,8.773353935053045,1.0
408,23877.979944631534,6.014256572786156,1.0
409,56261.019145459184,12.138875742583005,1.0
410,55086.735002472,12.998730385319861,1.0
411,51004.615653190274,14.641002932196612,1.0
412,35752.24628012758,11.805583592335315,1.0
413,50678.97847747393,9.947153015214374,1.0
414,37051.8019507819,6.5861605310935865,1.0
415,66342.62852444753,18.9277444527496,1.0
416,42470.22994690672,8.318586618396097,1.0
417,54449.17728918581,10.894802604370723,1.0
418,40278.20368940386,8.204905252005737,1.0
419,36688.46462358635,10.8146529104675,0.0
420,37259.05054666589,9.576659755153104,1.0
421,47094.25620283907,9.456414686795952,1.0
422,48125.3051058295,9.435916494727254,1.0
423,54259.340141263645,14.806551682690829,1.0
424,50214.65249703083,10.477866654806807,1.0
425,45632.960997214715,13.197324224724804,1.0
426,66917.2511859462,16.556819674103252,1.0
427,49015.14768900678,11.011640632790293,1.0
428,24215.147081224437,7.480122323502793,0.0
429,58248.92611048037,12.853389282499647,1.0
430,47684.84738285177,11.287625839404509,0.0
431,48521.83972622227,11.38110264033103,1.0
432,33263.89299783966,10.61127963504771,1.0
433,62488.732146628674,12.18070332460813,1.0
434,63204.781073059814,15.433278367165254,1.0
435,41310.366842422496,10.564931581793742,1.0
436,50720.18913398034,11.50632790199275,0.0
437,39409.16249271411,9.091597980027728,0.0
438,54038.43566002251,13.389328406782907,1.0
439,50201.19095274291,10.964922104530828,1.0
440,56401.76394580562,12.1609229862776,1.0
441,54664.042197189185,16.647391822099166,1.0
442,49978.17859973291,12.314314437528461,1.0
443,46820.900965872985,10.682898347408505,1.0
444,52379.2835570205,10.572291979065042,1.0
445,66047.76192843766,16.05850017263559,1.0
446,62573.05850446892,10.43757840299144,1.0
447,36973.15058345322,7.584311035047447,1.0
448,59438.66140560029,13.782975775801374,1.0
449,47164.99383292409,10.571206446002671,1.0
450,47095.18114782369,8.412462697051005,1.0
451,53072.26698467953,12.575291157609419,1.0
452,36176.3086528902,6.198199903239029,1.0
453,57403.423358622065,13.563244475133862,1.0
454,65741.71779662119,17.383920293746193,1.0
455,52642.46727112003,12.105191931531229,1.0
456,54297.606568516225,14.332865906987873,1.0
457,40964.59644608521,8.796744842313375,1.0
458,34355.348403112046,7.351164307502611,1.0
459,43818.20670491905,8.990053300512841,1.0
460,50729.04662928934,10.335238571331486,1.0
461,41381.86675083401,9.610409985348586,1.0
462,54472.22138654224,10.054495005826226,1.0
463,48559.51985702463,13.047275335300691,1.0
464,51516.295969934436,14.61868780257798,1.0
465,47079.82198530427,12.938524122168351,1.0
466,57008.785692426485,11.558781188693677,1.0
467,67458.70494891319,12.086523000505146,1.0
468,31440.901062528763,3.7241344796909583,1.0
469,59281.658489992784,13.842451629308234,1.0
470,41156.11549260076,12.577475915496013,0.0
471,39834.62017677846,8.208213832384736,1.0
472,52598.31959910429,13.087236625727677,1.0
473,56325.7711200858,13.34503260310077,1.0
474,41321.78053058125,13.410502054922649,1.0
475,41080.68891115732,9.281063028745857,1.0
476,44735.63608114825,10.530422192577726,0.0
477,44703.0400526531,10.099415207127967,1.0
478,48721.83523687849,10.495067422106759,1.0
479,48095.30618498467,11.080311114598128,1.0
480,46927.681758059574,9.172529165629467,0.0
481,51278.536785350065,14.724828355736026,1.0
482,42583.64221362051,11.088692645814573,0.0
483,71423.01011485927,13.53960337957009,1.0
484,46598.90613840589,13.227302420130021,1.0
485,44870.33048887606,5.1086105850964305,1.0
486,37382.53215205533,11.046109847508509,0.0
487,52928.86527461164,9.989327227451122,1.0
488,57615.18325508256,12.742442782352402,1.0
489,53556.80400880427,12.681603592429783,1.0
490,52335.04586854253,14.243376192256774,1.0
491,50257.94979373884,7.5769759701686255,1.0
492,53738.427811189154,12.110531487923836,1.0
493,43997.189823647364,8.910034416688449,1.0
494,44737.90453725247,7.535635899382091,1.0
495,61358.69366261468,13.484987770501913,1.0
496,51665.8134824084,11.702739323298823,1.0
497,45109.355516964024,8.190177244467378,1.0
498,46206.167038905805,11.354660406795993,1.0
499,58672.910587857434,16.63756231368054,1.0
500,36219.96111481641,8.37814213388347,1.0
501,64301.711001544085,14.872383473628064,1.0
502,68943.63444843187,18.552605477067175,1.0
503,40348.93621535914,11.25007188757856,1.0
504,38654.970827525365,7.988609282145953,1.0
505,68829.79907301685,20.137608478821512,1.0
506,53340.45826538432,9.535911946916034,1.0
507,50646.77692685064,11.045058546141103,1.0
508,36507.93778015742,6.649513249618961,0.0
509,44457.93544249644,9.175124729680311,1.0
510,49141.78190951193,8.397090172062203,1.0
511,51246.10673610598,12.003455805111884,1.0
512,48873.029966248774,12.243100434962978,1.0
513,40553.575547988294,6.960815119602033,1.0
514,51460.84992502979,13.106811488281023,0.0
515,33322.14713989588,12.687599839049865,0.0
516,44214.00041325508,10.47177194423553,1.0
517,48821.68341514214,12.159315690470082,1.0
518,57912.758639580294,11.90197065819883,1.0
519,43526.99825766634,8.629131034028703,1.0
520,56604.05721846112,18.92363414310756,0.0
521,67892.39178057064,17.84748314082156,1.0
522,41958.866007783305,8.409350009482178,1.0
523,62298.26307503057,11.32107371228773,1.0
524,59688.267641432,15.458930345246818,1.0
525,47216.018288335435,11.214220324796173,1.0
526,46530.836965326955,11.234195081551272,1.0
527,56021.204350326625,13.342319286969344,1.0
528,48415.01188333206,8.838061055358772,1.0
529,56129.98273939536,11.68489043467798,1.0
530,64843.86274024623,15.417793741483127,1.0
531,54548.99260986023,11.830034630785532,1.0
532,44571.458427538906,8.673753470205774,1.0
533,37037.32487473531,7.375597137204053,1.0
534,58152.05935762118,12.575908486454466,1.0
535,39279.73379343319,10.940944193897884,0.0
536,46146.576934692144,12.458496577535787,0.0
537,59802.914119689434,12.753431445672838,1.0
538,30280.338545229984,7.733308096995479,0.0
539,47338.87041434624,6.743074651718307,1.0
540,75298.84253893212,17.755092423448076,1.0
541,36193.07484545508,8.789455340772754,1.0
542,31412.369364032696,8.045694299665424,1.0
543,38804.29824986873,10.447890410032866,0.0
544,54976.98361106296,15.483725654949854,1.0
545,39247.81756464379,8.521751060855198,1.0
546,47099.33680135493,12.405797199242274,1.0
547,40898.720513920096,11.532813116292301,1.0
548,38595.082914693405,12.81834560102733,0.0
549,34488.51518941468,6.564810772888661,1.0
550,32501.709301449344,9.480451236885887,0.0
551,18301.66343730791,3.936374534179861,1.0
552,67574.22034121327,12.6890567857279,1.0
553,55980.44282141257,12.51091083265899,1.0
554,56436.82568982076,12.691280763932882,1.0
555,54486.66033781797,10.953895486613309,1.0
556,52400.07590934847,10.512339158015926,1.0
557,32247.10938599151,7.365934403058701,0.0
558,57142.07040582751,13.85780523267696,1.0
559,47042.53535874235,11.74172227914643,1.0
560,43228.69327688766,9.614259998143092,1.0
561,27073.019479402665,7.680352228278627,0.0
562,41908.88776374612,14.965745651673133,1.0
563,50364.8604222132,11.484782203022572,1.0
564,61691.30913925346,14.54348314024817,1.0
565,46826.10168371737,9.210893096091382,1.0
566,44302.36746320984,8.86779494721269,1.0
567,43274.8496541898,10.22061952266583,1.0
568,49686.68510680869,10.708351181211615,1.0
569,48222.4601906623,7.591833499483332,1.0
570,46005.29468020843,11.986991112192012,1.0
571,39667.91964061232,9.316007897747168,1.0
572,41780.32603935891,9.561965456698294,1.0
573,66220.00409643882,15.002049827279416,1.0
574,58698.33778636911,13.541553922045198,1.0
575,62571.09765804617,16.780629302910867,1.0
576,41665.28252980876,13.277308372776316,0.0
577,51424.26590644254,12.221353761138424,1.0
578,57670.03984526201,12.714239349302192,1.0
579,52132.1270191511,15.00523754978914,1.0
580,63107.131175597475,13.197372591311524,1.0
581,50674.293555924785,11.74787030159238,1.0
582,44549.97140679108,10.906984597990064,1.0
583,45671.00325886005,9.604664873089423,1.0
584,56038.42734386114,11.267800415508594,1.0
585,25508.130653856228,7.051010973276782,0.0
586,44456.93173361752,11.264325371661052,1.0
587,56219.725588176836,10.713971439377888,1.0
588,17648.170462441896,0.46547748593462757,0.0
589,42812.544565433214,12.390279234228839,0.0
590,41347.05317260721,11.203272371349414,0.0
591,44385.72858812311,13.529674309570566,0.0
592,57715.006995146636,15.263589605781764,1.0
593,56400.159936622535,13.653985815571145,1.0
594,44202.42682538964,8.807925744833472,1.0
595,58762.41479696541,12.035699164055098,1.0
596,46532.36167657954,12.560504835723215,1.0
597,49783.85476375877,12.797417310256225,1.0
598,65510.11858652511,14.50484465655787,1.0
599,41576.50240774822,10.430608917680615,0.0
600,47271.39503251314,11.814622480435055,1.0
601,47724.94528616727,7.937011507900446,1.0
602,27607.610100526457,8.803961118937625,0.0
603,65427.13107602144,15.478417086079881,1.0
604,60351.19755836748,13.18040157539515,1.0
605,50108.95898635125,10.309427845175717,1.0
606,50959.831690593564,13.177653111393111,1.0
607,48684.59774045575,16.804036567458265,1.0
608,35008.87413386757,6.8735714498381775,1.0
609,52164.955751671834,8.621670893192643,1.0
610,47110.86171288414,8.077981773266341,1.0
611,49337.566913231436,9.82896532217313,1.0
612,56803.19840048935,12.22546822154369,1.0
613,68198.88255089906,14.592520936234875,1.0
614,58857.71982209427,15.305835474908088,1.0
615,51579.16371703334,11.607343409064626,1.0
616,45646.34383374737,7.8891005443244095,1.0
617,37881.685025903935,7.380702420366321,0.0
618,36336.58352344977,4.35886371627309,1.0
619,30338.236043525405,8.304064529785258,0.0
620,41100.47227015491,9.048639338749624,0.0
621,47652.06519234937,14.539663716645498,1.0
622,44156.37069306323,9.355774241656642,1.0
623,52982.6010453926,11.72491519662662,1.0
624,57926.67446180023,12.813855829685666,1.0
625,35106.06441298756,7.139791177345801,1.0
626,34529.7043518845,8.976458460519222,1.0
627,47710.741162852915,8.713373875197844,1.0
628,55494.366826415426,15.773565180532882,1.0
629,46539.728006051635,11.573593884818393,1.0
630,25542.024313243994,7.770663418129709,1.0
631,49707.25773208164,12.796609867403909,0.0
632,44529.96148903157,10.303132523959244,1.0
633,48190.295413927364,9.838550282957998,0.0
