,Unnamed: 0,salary,experience,gender,fairness
87,87,64127.21490683057,13.681437052034676,1.0,0
88,88,37997.82503087581,10.873046305763726,0.0,0
89,89,37846.0447037681,7.743220699487942,1.0,0
90,90,45848.01906881242,12.791442239125015,1.0,1
91,91,42572.91839441799,8.225135624700343,1.0,0
92,92,56390.50867205543,14.80847709332819,1.0,0
93,93,35168.950237960686,7.346232631398825,1.0,0
94,94,52111.74738242122,12.160886974193296,1.0,0
95,95,37048.21086682407,6.305555964999548,1.0,0
96,96,34875.80650350481,9.15511267356282,0.0,0
97,97,43065.29576039634,10.590264541468335,1.0,0
98,98,38055.04224281856,10.270442910327253,1.0,1
99,99,47781.67078569786,12.309725772245054,1.0,0
100,100,51514.24516487413,14.723903587047436,0.0,0
101,101,66868.79650713883,16.127362747993516,1.0,0
102,102,51398.01720365115,14.690446900815177,1.0,1
103,103,43170.94004955625,9.47195925050263,1.0,0
104,104,29194.900378094022,6.778011490413651,0.0,0
105,105,56180.484921338124,11.35975040799948,1.0,0
106,106,49246.93288922326,9.869034922547852,1.0,0
107,107,38478.42765996938,8.711305416450577,0.0,0
108,108,63216.359298287214,14.723137808144278,1.0,0
109,109,50158.52626683458,10.861961266890606,1.0,0
110,110,49102.593319867265,7.630020950033284,1.0,0
111,111,52812.506065424415,13.552646415522974,1.0,0
112,112,37767.31390370049,10.267746219367606,0.0,0
113,113,55540.437314954776,15.503451717381553,1.0,0
114,114,60115.13931463416,13.967004152841403,1.0,0
115,115,32336.90521116058,6.363329824976344,1.0,0
116,116,50288.11581901848,10.612027639968598,1.0,0
117,117,37481.96732815239,5.386725299638094,1.0,0
118,118,38525.46020871848,11.240289175099162,0.0,0
119,119,55447.39732438257,9.209328634593724,1.0,0
120,120,40367.5185403382,12.816787955937798,0.0,0
121,121,49804.68637096728,12.389188629296891,1.0,0
122,122,41487.490493079924,15.316731262347856,0.0,0
123,123,35756.838136326514,8.688606164055011,0.0,0
124,124,70321.16212095767,19.931511750219837,1.0,0
125,125,57363.054277830866,11.636416951110752,1.0,0
126,126,46653.281497478965,10.89469420427914,1.0,0
127,127,48541.55497448783,12.49896928064207,1.0,0
128,128,53733.6728054145,13.240772590393515,1.0,0
129,129,34912.17874728488,1.4915067047529824,1.0,0
130,130,45192.668125109885,11.570086449082645,1.0,0
131,131,33303.140043674626,8.05507823752845,0.0,0
132,132,37096.33455960453,7.04735790984055,1.0,0
133,133,68725.38619476558,13.279292885838876,1.0,0
134,134,43443.994950799715,14.03429829258538,0.0,0
135,135,35071.308925575184,11.807955197809699,0.0,0
136,136,34719.31604105036,9.537191506250966,1.0,1
137,137,33979.075275039904,4.477963421484801,1.0,0
138,138,44302.5228863579,13.334411787021716,1.0,0
139,139,41450.55587893449,11.210598270492381,1.0,1
140,140,60504.5829888984,13.876007308893836,1.0,0
141,141,44930.749340482565,5.171823502965141,1.0,0
142,142,28754.795448475583,7.23365348142106,1.0,0
143,143,31328.56827293032,8.728072379747408,0.0,0
144,144,65964.09150903893,15.501531794959304,1.0,0
145,145,67458.70406761182,13.9946086586902,1.0,0
146,146,34947.5304865659,9.649633123749496,1.0,1
147,147,54350.01095210607,11.538166346330712,1.0,0
148,148,52810.68971720514,10.66073074874772,1.0,0
149,149,58374.496093818,11.329630154859226,1.0,0
150,150,61944.13823930385,15.492546171203767,1.0,0
151,151,30995.53385290491,8.187736812438702,0.0,0
152,152,62966.848340243945,12.430506581412738,1.0,0
153,153,45066.004087962676,10.128445561605405,1.0,0
154,154,32847.235320123524,10.200235360330495,0.0,0
155,155,33335.82440171322,7.4517341333907865,1.0,0
156,156,27042.65735098133,7.0670402341350815,0.0,0
157,157,65916.26354160534,15.458835868467453,1.0,0
158,158,43599.23011245641,10.950469661456314,0.0,0
159,159,49882.63128080205,13.994840139368026,1.0,1
160,160,51132.61139100998,10.180727827245564,1.0,0
161,161,53070.24717262632,14.157398799506554,1.0,0
162,162,48571.13953578262,9.963799510953626,1.0,0
163,163,44875.10220108378,9.69892789413049,1.0,0
164,164,40834.72407220835,8.52929495637429,1.0,0
165,165,34657.96231276029,7.339273712741164,1.0,0
166,166,65825.57515329182,15.179983411176998,1.0,0
167,167,51922.922393632754,11.631843787386176,1.0,0
168,168,38784.19490406555,7.893849337520405,1.0,0
169,169,13244.181817835275,5.353063634372175,0.0,0
170,170,51973.3591476514,10.389077652629156,1.0,0
171,171,58519.17197613974,14.605696990768859,1.0,0
172,172,51677.1566701495,14.977471265280142,1.0,1
173,173,62666.474466959226,17.901377115892853,1.0,0
174,174,43922.15236792861,8.829848770312259,1.0,0
175,175,55937.44349705831,12.869777080069053,1.0,0
176,176,40029.014036103785,9.566610009385053,1.0,0
177,177,57022.91030262515,12.305927451405616,1.0,0
178,178,21452.546258056354,5.639953369211905,1.0,0
179,179,40508.48685117832,11.708277741218419,0.0,0
180,180,31533.89532512233,7.720802000735552,1.0,1
181,181,47559.282925327236,12.007267335484274,1.0,0
182,182,40526.67406751204,8.072791816868655,1.0,0
183,183,49598.26573799495,9.675244099385583,1.0,0
184,184,40679.002580716086,7.434140015312709,1.0,0
185,185,50897.17332867178,13.094851482459426,1.0,0
186,186,49960.83519026519,11.568317089709385,1.0,0
187,187,47695.10808108462,10.592996585201057,1.0,0
188,188,54806.940833562185,14.191405183111064,1.0,0
189,189,36370.43048097099,9.73836691051244,0.0,0
190,190,43988.20369460325,10.772081241675084,0.0,0
191,191,64491.64649341878,12.578421445306056,1.0,0
192,192,49095.889294911416,12.013548101009656,1.0,0
193,193,34479.657118511466,8.653828018862995,1.0,1
194,194,44898.5401672201,12.013959726888759,1.0,1
195,195,25385.485428157757,3.6917174465767673,1.0,0
196,196,37331.286260984496,7.119784827435112,1.0,0
197,197,49597.23625652406,10.259195725868649,1.0,0
198,198,63023.41839676401,13.114912054185693,1.0,0
199,199,45904.82795624838,13.810936112324429,1.0,1
200,200,51005.07697931198,9.265113707303458,1.0,0
201,201,58745.26839320028,13.537078836948664,1.0,0
202,202,45480.036734548565,8.382632163866113,1.0,0
203,203,47766.98118895147,11.554882607182114,1.0,0
204,204,63266.52986091593,11.963018441555926,1.0,0
205,205,66861.42996215356,18.403054263889665,1.0,0
206,206,42730.584142194064,11.327871806417836,1.0,1
207,207,47179.23549532033,9.426135451305571,1.0,0
208,208,49851.315877236084,9.267469853679438,1.0,0
209,209,60779.17470135285,15.429629410622454,1.0,0
210,210,39506.62776144481,8.230598371609622,1.0,0
211,211,41382.61830863939,8.303156507414002,1.0,0
212,212,37556.03368105446,10.476089185044355,0.0,0
213,213,42412.8250466072,12.521899926644508,1.0,1
214,214,39935.82638696729,10.311331529156062,1.0,1
215,215,71104.32247032228,17.302724741532973,1.0,0
216,216,48274.55236382997,8.589428277526146,1.0,0
217,217,42041.46121874936,13.641698647993096,0.0,0
218,218,41165.012322525465,5.840786015414096,1.0,0
219,219,61403.65245050081,14.042462791915755,1.0,0
220,220,56838.556709943,11.798257833265955,1.0,0
221,221,51490.68624207062,10.300417782176917,1.0,0
222,222,47535.12997722948,12.361925758551884,1.0,0
223,223,55139.07871865999,11.967530991869493,1.0,0
224,224,44356.81955790249,8.556115363350234,1.0,0
225,225,50820.71239812102,9.726104377598123,1.0,0
226,226,38179.79486640234,14.324079464742756,1.0,0
227,227,62015.00892548746,14.892917106424875,1.0,0
228,228,36405.688391339376,6.705336486411651,1.0,0
229,229,43629.993753075265,7.4557889844705745,1.0,0
230,230,49559.66587119079,9.869233030282098,1.0,0
231,231,37020.81376079658,12.012396853053234,1.0,0
232,232,47701.203526908896,13.069390711538851,1.0,1
233,233,53271.362892220095,14.01970760258309,1.0,0
234,234,65857.56710696267,16.648608312519407,1.0,0
235,235,52102.326330881035,12.45136358540036,0.0,1
236,236,39931.741321248366,10.150004288932386,0.0,0
237,237,55108.97328483661,13.778952533481188,1.0,0
238,238,51242.18945014855,9.718390575347923,1.0,0
239,239,33301.5432431992,6.101524721622153,1.0,0
240,240,62023.26688153057,15.390599520956851,1.0,0
241,241,43525.45873076278,6.621457945575902,1.0,0
242,242,43709.197372861774,9.283913417894366,1.0,0
243,243,20852.79902060953,6.797709411434827,1.0,0
244,244,50317.089756743786,12.119687308128489,1.0,0
245,245,45294.09916181416,10.082469395888143,1.0,0
246,246,52318.66503357016,11.761189935718058,1.0,0
247,247,48269.51252822594,10.63748280679525,0.0,1
248,248,52764.4288155431,11.242334779565454,1.0,0
249,249,46476.026157846485,6.036406839055776,1.0,0
250,250,42734.65691189897,11.32626320959132,0.0,0
251,251,47887.9845825382,10.233147430628616,1.0,0
252,252,35415.7785097499,5.020145987829093,1.0,0
253,253,60744.906276951784,13.487191180622382,1.0,0
254,254,47776.397153526064,14.909342869919374,0.0,0
255,255,58267.19646002103,14.832809983696716,1.0,0
256,256,73367.75910901916,17.109580202730527,1.0,0
257,257,48893.478559657,12.400286610986447,1.0,0
258,258,70194.92188409952,14.513183249886927,1.0,0
259,259,60136.72195576115,13.587003968994456,1.0,0
260,260,38534.659987751766,8.145883753249155,1.0,0
261,261,43344.138435274086,9.904310604589458,1.0,0
262,262,50632.339826719035,12.871548280917347,1.0,0
263,263,44182.833409052604,10.66649859038746,1.0,0
264,264,27493.39267577538,9.126886160207187,0.0,0
265,265,39477.00153415607,10.98462788578985,0.0,0
266,266,47586.65364407216,8.449703528936187,1.0,0
267,267,29442.259338366635,8.373611609783952,1.0,0
268,268,41848.29487688927,10.258363442054597,1.0,0
269,269,57801.487423550476,13.347821608971651,1.0,0
270,270,47492.739937349244,12.458647689116946,0.0,0
271,271,48333.46395245916,11.523340184147813,1.0,0
272,272,32210.904700215353,9.986699723069195,0.0,0
273,273,41234.088749462986,6.595512658117339,1.0,0
274,274,53776.269295997314,9.425437144945905,1.0,0
275,275,43533.00956703487,8.237617041616186,1.0,0
276,276,29369.598417506768,7.095177110232995,1.0,1
277,277,63564.339332331976,12.428574452047426,1.0,0
278,278,32617.209855006728,8.785899656957913,1.0,0
279,279,57598.6891066758,15.759265594652641,1.0,0
280,280,42992.621865669724,7.05025264383376,1.0,0
281,281,59823.98678193856,15.872421019208884,1.0,0
282,282,41523.50208543754,6.245363824976276,1.0,0
283,283,54240.72508622674,10.822161086855175,1.0,0
284,284,56794.82696808589,10.872480310967658,1.0,0
285,285,55541.036702207784,13.327487705589553,1.0,0
286,286,42347.416667295736,12.259888867473345,1.0,1
287,287,64742.92647704153,12.871678280903895,1.0,0
288,288,31751.227222376398,6.5021773327443935,1.0,0
289,289,16069.022567287064,6.205295260289698,0.0,0
290,290,25958.482557508876,7.407783772826718,1.0,0
291,291,63439.698089864716,17.30337769391997,1.0,0
292,292,49894.337362268605,10.33155455307148,1.0,0
293,293,35630.301044943204,10.245162301946314,1.0,0
294,294,49265.02211121941,12.672689124281154,1.0,0
295,295,47371.844022276935,11.832976615755305,1.0,0
296,296,43688.95268506598,14.204273985759995,1.0,0
297,297,50622.06986259849,12.20950009849274,1.0,0
298,298,31504.833704344946,8.949433970557285,0.0,0
299,299,49439.027558123504,11.904684842385983,1.0,0
300,300,58156.53412592765,14.383185453044458,1.0,0
301,301,74534.01203307832,16.325068003036794,1.0,0
302,302,38088.08130764531,10.15078569694201,0.0,0
303,303,43324.46287221949,9.74436999534561,1.0,0
304,304,37560.85265225227,8.027384732208473,1.0,0
305,305,45608.23652917798,10.098983508844665,1.0,0
306,306,66880.66509063599,16.781331976293533,1.0,0
307,307,53893.401999435584,14.314394392561448,1.0,0
308,308,46842.82619578536,11.305138967493251,0.0,0
309,309,39966.97743477313,5.480247194563455,1.0,0
310,310,67842.63439240759,15.002476536279536,1.0,0
311,311,56870.91093076409,14.605980628806991,1.0,0
312,312,39287.5211529855,9.05193971004341,1.0,0
313,313,38052.436815779656,9.0207243075015,1.0,0
314,314,56754.37747073378,12.893826660716922,1.0,0
315,315,35946.015113112546,12.209617306774952,0.0,0
316,316,49196.204419585374,9.461808744491767,0.0,0
317,317,54159.592967582255,10.651558327694655,1.0,0
318,318,64518.964324795335,15.64345523294519,1.0,0
319,319,46622.81585674823,12.803338063050544,1.0,1
320,320,53756.42264087864,15.745944191431489,1.0,1
321,321,65514.70220814125,16.321408830780484,1.0,0
322,322,55019.459271975575,12.16369287776624,1.0,0
323,323,34885.910814988434,7.240707087587278,1.0,0
324,324,42127.78602158908,12.473257796575215,0.0,0
325,325,68276.64817512494,16.727324280618447,1.0,0
326,326,40853.52962714142,9.471055659770359,1.0,0
327,327,39489.26442452846,9.88927580547111,1.0,0
328,328,47776.07395275117,8.876824710222122,1.0,0
329,329,44369.80966288159,12.344570235931279,1.0,1
330,330,34319.366593341365,8.855069289121259,1.0,1
331,331,67254.8832214603,12.317119639780676,1.0,0
332,332,54112.202079092334,15.147240842785358,1.0,1
333,333,57341.11962278992,13.087884460935848,1.0,0
334,334,41093.9587956292,10.296282879465751,1.0,0
335,335,75666.65217149051,16.207172142998427,1.0,0
336,336,39247.44131174272,8.925005566006893,0.0,0
337,337,56160.636028315814,14.5190861246313,1.0,0
338,338,50481.7916730966,11.047979013347357,1.0,0
339,339,43285.39661358605,10.422525736071904,1.0,0
340,340,51838.297420618605,14.9361292256719,1.0,1
341,341,48730.444387556956,11.940543842175398,0.0,0
342,342,55329.37732027674,14.525410135703448,1.0,0
343,343,47964.8218398148,10.249843804707233,1.0,0
344,344,33765.08018697541,5.710128890158638,1.0,0
345,345,60391.976038151035,13.537392721649878,1.0,0
346,346,44488.52301097914,11.247084453572702,1.0,0
347,347,36554.433479496,7.231958343542303,0.0,0
348,348,55819.262890779784,16.933365892828647,1.0,1
349,349,47064.48073131053,7.903417674814897,1.0,0
350,350,49705.82758129631,14.011534998564171,1.0,1
351,351,55750.98101831962,10.902797203143425,1.0,0
352,352,36204.850263931214,8.0929843412814,1.0,0
353,353,53957.2909046559,13.788781351781125,1.0,0
354,354,45432.73821057382,10.08307123925726,0.0,1
355,355,54026.052347416306,12.4102604155934,1.0,0
356,356,65705.77585569606,14.703195225722716,1.0,0
357,357,47738.34257716622,8.968199821301976,1.0,0
358,358,43548.61265818628,13.115271915395613,0.0,0
359,359,44931.32540334682,8.512132145240255,1.0,0
360,360,32068.972253967404,8.292134015361285,0.0,0
361,361,30142.520757233462,4.239681539794606,1.0,0
362,362,46310.623164174336,10.8934715789818,0.0,1
363,363,32534.499304792174,8.959093314869703,1.0,0
364,364,50806.60728858137,11.352843334363596,1.0,0
365,365,51903.77489900322,12.149537656977074,1.0,0
366,366,53861.09995563327,11.424159620307035,1.0,0
367,367,46057.10374234914,8.196494623641305,1.0,0
368,368,41643.35463523534,11.237684229212945,1.0,1
369,369,41812.83811667668,8.27767194308229,0.0,1
370,370,43764.95445533004,8.745792289901914,1.0,0
371,371,40937.09254712318,7.706360382839081,1.0,0
372,372,28658.715700963243,6.2794416345830495,0.0,0
373,373,49146.22587167287,12.593494238928368,0.0,0
374,374,45238.70403892836,7.994493004580617,1.0,0
375,375,64766.8891504748,13.714959609936436,1.0,0
376,376,38421.54953326454,7.650532731257164,1.0,0
377,377,61052.57897789336,16.093591393662614,1.0,0
378,378,39373.61281586192,9.446628630330933,1.0,0
379,379,40385.05591254377,7.725374886779053,1.0,0
380,380,57091.12482418551,10.622709032918587,1.0,0
381,381,44726.45298757631,11.975571655792725,1.0,1
382,382,42990.82832154362,8.736672246924979,1.0,0
383,383,59990.63944915962,12.245604490274456,1.0,0
384,384,37724.04666766555,7.005508286121813,1.0,0
385,385,45013.34437273331,13.943685473996847,0.0,0
386,386,34487.42958219042,10.119949161997608,1.0,0
387,387,67159.45208423483,17.13499620816696,1.0,0
388,388,40066.007704080825,6.7143169107047775,1.0,0
389,389,35294.723264199216,7.984008122820506,1.0,0
390,390,45398.376728348885,13.393992638674106,0.0,0
391,391,62454.50064137166,13.88357499238782,1.0,0
392,392,54801.00284813612,8.574753891387326,1.0,0
393,393,27070.51185069338,7.614239469898836,0.0,0
394,394,43459.10565100687,12.48088848937058,1.0,1
395,395,57335.814401700256,13.233586452800946,1.0,0
396,396,42300.674149004066,9.439033415173949,0.0,0
397,397,57409.778089969586,15.178622715224597,1.0,0
398,398,53886.32446960957,12.797766998226454,1.0,0
399,399,65113.395410753124,13.402761991279919,1.0,0
400,400,37757.86883698411,7.029433500866327,1.0,0
401,401,36491.1015709467,10.681893318162526,0.0,0
402,402,39069.59396446959,8.373063357915658,1.0,0
403,403,36174.77487551548,11.795358523218775,1.0,0
404,404,34294.88712965018,9.407708039231407,1.0,0
405,405,61399.579469630226,12.27693743195416,1.0,0
406,406,52793.1946727271,11.617233336681581,0.0,1
407,407,51916.26546337711,8.773353935053045,1.0,0
408,408,23877.979944631534,6.014256572786156,1.0,0
409,409,56261.01914545918,12.138875742583005,1.0,0
410,410,55086.735002472,12.99873038531986,1.0,0
411,411,51004.615653190274,14.641002932196612,1.0,1
412,412,35752.24628012758,11.805583592335315,1.0,0
413,413,50678.97847747394,9.947153015214372,1.0,0
414,414,37051.8019507819,6.5861605310935865,1.0,0
415,415,66342.62852444753,18.9277444527496,1.0,0
416,416,42470.22994690672,8.318586618396097,1.0,0
417,417,54449.17728918581,10.894802604370724,1.0,0
418,418,40278.20368940386,8.204905252005737,1.0,0
419,419,36688.46462358635,10.814652910467501,0.0,0
420,420,37259.05054666589,9.576659755153104,1.0,1
421,421,47094.256202839075,9.456414686795954,1.0,0
422,422,48125.3051058295,9.435916494727254,1.0,0
423,423,54259.34014126365,14.806551682690827,1.0,0
424,424,50214.65249703083,10.477866654806807,1.0,0
425,425,45632.960997214715,13.197324224724806,1.0,1
426,426,66917.2511859462,16.556819674103252,1.0,0
427,427,49015.14768900678,11.011640632790293,1.0,0
428,428,24215.147081224437,7.480122323502793,0.0,0
429,429,58248.92611048037,12.85338928249965,1.0,0
430,430,47684.84738285177,11.287625839404507,0.0,1
431,431,48521.839726222264,11.38110264033103,1.0,0
432,432,33263.89299783966,10.611279635047712,1.0,0
433,433,62488.732146628674,12.18070332460813,1.0,0
434,434,63204.78107305981,15.433278367165256,1.0,0
435,435,41310.366842422496,10.564931581793742,1.0,0
436,436,50720.18913398034,11.50632790199275,0.0,1
437,437,39409.16249271411,9.091597980027727,0.0,0
438,438,54038.43566002251,13.389328406782909,1.0,0
439,439,50201.19095274291,10.964922104530828,1.0,0
440,440,56401.76394580562,12.1609229862776,1.0,0
441,441,54664.04219718919,16.647391822099163,1.0,1
442,442,49978.17859973291,12.31431443752846,1.0,0
443,443,46820.900965872985,10.682898347408505,1.0,0
444,444,52379.2835570205,10.572291979065042,1.0,0
445,445,66047.76192843767,16.05850017263559,1.0,0
446,446,62573.05850446893,10.43757840299144,1.0,0
447,447,36973.150583453214,7.584311035047448,1.0,0
448,448,59438.66140560028,13.782975775801376,1.0,0
449,449,47164.99383292409,10.571206446002671,1.0,0
450,450,47095.18114782369,8.412462697051005,1.0,0
451,451,53072.26698467953,12.57529115760942,1.0,0
452,452,36176.3086528902,6.198199903239028,1.0,0
453,453,57403.42335862207,13.563244475133862,1.0,0
454,454,65741.71779662119,17.383920293746193,1.0,0
455,455,52642.46727112003,12.105191931531227,1.0,0
456,456,54297.60656851623,14.332865906987871,1.0,0
457,457,40964.59644608521,8.796744842313375,1.0,0
458,458,34355.348403112046,7.351164307502612,1.0,0
459,459,43818.206704919045,8.990053300512843,1.0,0
460,460,50729.04662928933,10.335238571331487,1.0,0
461,461,41381.866750834015,9.610409985348586,1.0,0
462,462,54472.22138654224,10.054495005826226,1.0,0
463,463,48559.51985702463,13.047275335300693,1.0,0
464,464,51516.29596993444,14.618687802577979,1.0,1
465,465,47079.82198530427,12.938524122168353,1.0,1
466,466,57008.785692426485,11.558781188693676,1.0,0
467,467,67458.70494891319,12.086523000505144,1.0,0
468,468,31440.901062528763,3.7241344796909583,1.0,0
469,469,59281.658489992784,13.842451629308233,1.0,0
470,470,41156.11549260076,12.577475915496011,0.0,0
471,471,39834.62017677846,8.208213832384736,1.0,0
472,472,52598.31959910429,13.087236625727675,1.0,0
473,473,56325.7711200858,13.345032603100769,1.0,0
474,474,41321.78053058125,13.410502054922647,1.0,0
475,475,41080.68891115732,9.281063028745855,1.0,0
476,476,44735.63608114825,10.530422192577728,0.0,0
477,477,44703.040052653094,10.099415207127967,1.0,0
478,478,48721.83523687848,10.495067422106759,1.0,0
479,479,48095.30618498467,11.080311114598127,1.0,0
480,480,46927.68175805957,9.172529165629467,0.0,0
481,481,51278.536785350065,14.724828355736024,1.0,1
482,482,42583.642213620515,11.088692645814572,0.0,0
483,483,71423.01011485928,13.53960337957009,1.0,0
484,484,46598.90613840589,13.22730242013002,1.0,1
485,485,44870.33048887606,5.108610585096431,1.0,0
486,486,37382.53215205533,11.046109847508507,0.0,0
487,487,52928.86527461164,9.989327227451122,1.0,0
488,488,57615.18325508256,12.742442782352402,1.0,0
489,489,53556.80400880427,12.681603592429786,1.0,0
490,490,52335.04586854253,14.243376192256775,1.0,0
491,491,50257.94979373884,7.5769759701686255,1.0,0
492,492,53738.42781118915,12.110531487923836,1.0,0
493,493,43997.189823647364,8.910034416688449,1.0,0
494,494,44737.90453725247,7.535635899382091,1.0,0
495,495,61358.69366261468,13.484987770501911,1.0,0
496,496,51665.8134824084,11.702739323298823,1.0,0
497,497,45109.35551696402,8.190177244467378,1.0,0
498,498,46206.16703890581,11.354660406795993,1.0,0
499,499,58672.91058785744,16.63756231368054,1.0,0
500,500,36219.96111481641,8.37814213388347,1.0,0
501,501,64301.71100154409,14.872383473628066,1.0,0
502,502,68943.63444843187,18.55260547706717,1.0,0
503,503,40348.936215359136,11.250071887578562,1.0,1
504,504,38654.970827525365,7.988609282145952,1.0,0
505,505,68829.79907301684,20.137608478821512,1.0,0
506,506,53340.45826538432,9.535911946916032,1.0,0
507,507,50646.77692685064,11.045058546141105,1.0,0
508,508,36507.937780157416,6.649513249618961,0.0,1
509,509,44457.93544249643,9.175124729680313,1.0,0
510,510,49141.781909511934,8.397090172062203,1.0,0
511,511,51246.106736105976,12.003455805111885,1.0,0
512,512,48873.02996624877,12.243100434962976,1.0,0
513,513,40553.57554798829,6.960815119602032,1.0,0
514,514,51460.84992502978,13.106811488281027,0.0,0
515,515,33322.14713989588,12.687599839049867,0.0,0
516,516,44214.000413255075,10.47177194423553,1.0,0
517,517,48821.683415142135,12.159315690470082,1.0,0
518,518,57912.75863958029,11.901970658198831,1.0,0
519,519,43526.99825766634,8.629131034028703,1.0,0
520,520,56604.05721846112,18.92363414310756,0.0,0
521,521,67892.39178057063,17.84748314082156,1.0,0
522,522,41958.866007783305,8.409350009482177,1.0,0
523,523,62298.263075030576,11.321073712287731,1.0,0
524,524,59688.267641432,15.458930345246818,1.0,0
525,525,47216.01828833544,11.214220324796171,1.0,0
526,526,46530.83696532696,11.234195081551272,1.0,0
527,527,56021.20435032663,13.342319286969344,1.0,0
528,528,48415.01188333206,8.838061055358773,1.0,0
529,529,56129.98273939536,11.68489043467798,1.0,0
530,530,64843.86274024622,15.417793741483129,1.0,0
531,531,54548.99260986024,11.830034630785534,1.0,0
532,532,44571.458427538906,8.673753470205773,1.0,0
533,533,37037.324874735314,7.3755971372040525,1.0,0
534,534,58152.05935762117,12.575908486454466,1.0,0
535,535,39279.73379343319,10.940944193897884,0.0,0
